video_id,url,author,description,original_text,translated_text,language,duration,extracted_at,status,error_message
7670477975812377870,https://www.tiktok.com/@anker_uk/video/7670477975812377870?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T11:14:05.381847,error,Url parsing is failed! Please check url.
7668892380812234005,https://www.tiktok.com/@anker_uk/video/7668892380812234005?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T11:14:11.675942,error,Url parsing is failed! Please check url.
7669021759823187221,https://www.tiktok.com/@anker_uk/video/7669021759823187221?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T14:46:43.133251,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7669021759823187221
7664557945807539476,https://www.tiktok.com/@anker_uk/video/7664557945807539476?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T14:46:50.708865,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7664557945807539476
7668620579838299413,https://www.tiktok.com/@anker_uk/video/7668620579838299413?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T14:46:58.278596,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7668620579838299413
7670477975812377870,https://www.tiktok.com/@anker_uk/video/7670477975812377870?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T14:47:05.853046,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7670477975812377870
7670477975812377870,https://www.tiktok.com/@anker_uk/video/7670477975812377870?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T14:47:05.853046,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7670477975812377870
7665338675856690445,https://www.tiktok.com/@anker_uk/video/7665338675856690445?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T14:47:13.426248,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7665338675856690445
7668892380812234005,https://www.tiktok.com/@anker_uk/video/7668892380812234005?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T14:47:21.219823,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7668892380812234005
7668892380812234005,https://www.tiktok.com/@anker_uk/video/7668892380812234005?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T14:47:21.219823,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7668892380812234005
7670477975812377870,https://www.tiktok.com/@anker_uk/video/7670477975812377870?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T14:47:05.853046,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7670477975812377870
7668892380812234005,https://www.tiktok.com/@anker_uk/video/7668892380812234005?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T14:47:21.219823,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7668892380812234005
7669021759823187221,https://www.tiktok.com/@anker_uk/video/7669021759823187221?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T18:06:51.734765,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7669021759823187221
7664557945807539476,https://www.tiktok.com/@anker_uk/video/7664557945807539476?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T18:06:59.461434,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7664557945807539476
7668620579838299413,https://www.tiktok.com/@anker_uk/video/7668620579838299413?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T18:07:07.193791,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7668620579838299413
7670477975812377870,https://www.tiktok.com/@anker_uk/video/7670477975812377870?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T18:07:14.926198,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7670477975812377870
7670477975812377870,https://www.tiktok.com/@anker_uk/video/7670477975812377870?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T18:07:14.926198,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7670477975812377870
7665338675856690445,https://www.tiktok.com/@anker_uk/video/7665338675856690445?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T18:07:22.656214,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7665338675856690445
7668892380812234005,https://www.tiktok.com/@anker_uk/video/7668892380812234005?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T18:07:30.387622,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7668892380812234005
7668892380812234005,https://www.tiktok.com/@anker_uk/video/7668892380812234005?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T18:07:30.387622,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7668892380812234005
7670477975812377870,https://www.tiktok.com/@anker_uk/video/7670477975812377870?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T18:07:14.926198,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7670477975812377870
7668892380812234005,https://www.tiktok.com/@anker_uk/video/7668892380812234005?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T18:07:30.387622,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7668892380812234005
7669021759823187221,https://www.tiktok.com/@anker_uk/video/7669021759823187221?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T20:23:10.025048,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7669021759823187221
7664557945807539476,https://www.tiktok.com/@anker_uk/video/7664557945807539476?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T20:23:17.579254,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7664557945807539476
7668620579838299413,https://www.tiktok.com/@anker_uk/video/7668620579838299413?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T20:23:25.135003,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7668620579838299413
7670477975812377870,https://www.tiktok.com/@anker_uk/video/7670477975812377870?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T20:23:32.693409,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7670477975812377870
7670477975812377870,https://www.tiktok.com/@anker_uk/video/7670477975812377870?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T20:23:32.693409,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7670477975812377870
7665338675856690445,https://www.tiktok.com/@anker_uk/video/7665338675856690445?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T20:23:40.251835,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7665338675856690445
7668892380812234005,https://www.tiktok.com/@anker_uk/video/7668892380812234005?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T20:23:47.807673,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7668892380812234005
7668892380812234005,https://www.tiktok.com/@anker_uk/video/7668892380812234005?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T20:23:47.807673,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7668892380812234005
7670477975812377870,https://www.tiktok.com/@anker_uk/video/7670477975812377870?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T20:23:32.693409,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7670477975812377870
7668892380812234005,https://www.tiktok.com/@anker_uk/video/7668892380812234005?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T20:23:47.807673,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7668892380812234005
7669021759823187221,https://www.tiktok.com/@anker_uk/video/7669021759823187221?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T22:26:39.471557,error,Url parsing is failed! Please check url.
7664557945807539476,https://www.tiktok.com/@anker_uk/video/7664557945807539476?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T22:26:42.572213,error,Url parsing is failed! Please check url.
7668620579838299413,https://www.tiktok.com/@anker_uk/video/7668620579838299413?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T22:26:45.591910,error,Url parsing is failed! Please check url.
7670477975812377870,https://www.tiktok.com/@anker_uk/video/7670477975812377870?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T22:26:48.900709,error,Url parsing is failed! Please check url.
7670477975812377870,https://www.tiktok.com/@anker_uk/video/7670477975812377870?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T22:26:48.900709,error,Url parsing is failed! Please check url.
7665338675856690445,https://www.tiktok.com/@anker_uk/video/7665338675856690445?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T22:26:52.515714,error,Url parsing is failed! Please check url.
7668892380812234005,https://www.tiktok.com/@anker_uk/video/7668892380812234005?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T22:26:55.920414,error,Url parsing is failed! Please check url.
7668892380812234005,https://www.tiktok.com/@anker_uk/video/7668892380812234005?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T22:26:55.920414,error,Url parsing is failed! Please check url.
7670477975812377870,https://www.tiktok.com/@anker_uk/video/7670477975812377870?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T22:26:48.900709,error,Url parsing is failed! Please check url.
7668892380812234005,https://www.tiktok.com/@anker_uk/video/7668892380812234005?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-12T22:26:55.920414,error,Url parsing is failed! Please check url.
7669021759823187221,https://www.tiktok.com/@anker_uk/video/7669021759823187221?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,[unavailable] ⚠️ 视频已删除或不可用,[unavailable] ⚠️ 视频已删除或不可用,,,2026-08-13T01:26:06.837929,deleted,video unavailable: deleted (status 0)
7664557945807539476,https://www.tiktok.com/@anker_uk/video/7664557945807539476?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,[unavailable] ⚠️ 暗帖/广告帖，TikTok限制无法提取,[unavailable] ⚠️ 暗帖/广告帖，TikTok限制无法提取,,,2026-08-13T01:26:14.869521,dark_post,video unavailable: dark_post (status 10240)
7668620579838299413,https://www.tiktok.com/@anker_uk/video/7668620579838299413?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,[unavailable] ⚠️ 暗帖/广告帖，TikTok限制无法提取,[unavailable] ⚠️ 暗帖/广告帖，TikTok限制无法提取,,,2026-08-13T01:26:22.845556,dark_post,video unavailable: dark_post (status 10240)
7670477975812377870,https://www.tiktok.com/@anker_uk/video/7670477975812377870?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,[unavailable] ⚠️ 暗帖/广告帖，TikTok限制无法提取,[unavailable] ⚠️ 暗帖/广告帖，TikTok限制无法提取,,,2026-08-13T01:26:30.834627,dark_post,video unavailable: dark_post (status 10240)
7670477975812377870,https://www.tiktok.com/@anker_uk/video/7670477975812377870?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,[unavailable] ⚠️ 暗帖/广告帖，TikTok限制无法提取,[unavailable] ⚠️ 暗帖/广告帖，TikTok限制无法提取,,,2026-08-13T01:26:30.834627,dark_post,video unavailable: dark_post (status 10240)
7665338675856690445,https://www.tiktok.com/@anker_uk/video/7665338675856690445?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-13T01:26:38.793770,error,video under review (status 10204)
7668892380812234005,https://www.tiktok.com/@anker_uk/video/7668892380812234005?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,[unavailable] ⚠️ 暗帖/广告帖，TikTok限制无法提取,[unavailable] ⚠️ 暗帖/广告帖，TikTok限制无法提取,,,2026-08-13T01:26:46.808790,dark_post,video unavailable: dark_post (status 10240)
7668892380812234005,https://www.tiktok.com/@anker_uk/video/7668892380812234005?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,[unavailable] ⚠️ 暗帖/广告帖，TikTok限制无法提取,[unavailable] ⚠️ 暗帖/广告帖，TikTok限制无法提取,,,2026-08-13T01:26:46.808790,dark_post,video unavailable: dark_post (status 10240)
7670477975812377870,https://www.tiktok.com/@anker_uk/video/7670477975812377870?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,[unavailable] ⚠️ 暗帖/广告帖，TikTok限制无法提取,[unavailable] ⚠️ 暗帖/广告帖，TikTok限制无法提取,,,2026-08-13T01:26:30.834627,dark_post,video unavailable: dark_post (status 10240)
7668892380812234005,https://www.tiktok.com/@anker_uk/video/7668892380812234005?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,[unavailable] ⚠️ 暗帖/广告帖，TikTok限制无法提取,[unavailable] ⚠️ 暗帖/广告帖，TikTok限制无法提取,,,2026-08-13T01:26:46.808790,dark_post,video unavailable: dark_post (status 10240)
7665338675856690445,https://www.tiktok.com/@anker_uk/video/7665338675856690445?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,,,,,2026-08-13T01:57:48.369010,error,video under review (status 10204)
7665214060249533710,https://www.tiktok.com/@anker_uk/video/7665214060249533710?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,[unavailable] ⚠️ 视频已删除或不可用,[unavailable] ⚠️ 视频已删除或不可用,,,2026-08-13T01:57:56.287740,deleted,video unavailable: deleted (status 0)
7667899936138169613,https://www.tiktok.com/@anker_uk/video/7667899936138169613?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,[unavailable] ⚠️ 视频已删除或不可用,[unavailable] ⚠️ 视频已删除或不可用,,,2026-08-13T01:58:04.469213,deleted,video unavailable: deleted (status -1)
7668281207544728845,https://www.tiktok.com/@anker_uk/video/7668281207544728845?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,[unavailable] ⚠️ 视频已删除或不可用,[unavailable] ⚠️ 视频已删除或不可用,,,2026-08-13T01:58:12.446581,deleted,video unavailable: deleted (status 0)
7670161354082225439,https://www.tiktok.com/@anker_uk/video/7670161354082225439?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,[unavailable] ⚠️ 视频已删除或不可用,[unavailable] ⚠️ 视频已删除或不可用,,,2026-08-13T01:58:20.459481,deleted,video unavailable: deleted (status -1)
7670161040293891341,https://www.tiktok.com/@anker_uk/video/7670161040293891341?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,[unavailable] ⚠️ 视频已删除或不可用,[unavailable] ⚠️ 视频已删除或不可用,,,2026-08-13T01:58:28.628333,deleted,video unavailable: deleted (status -1)
7670485206880636191,https://www.tiktok.com/@anker_uk/video/7670485206880636191?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,[unavailable] ⚠️ 视频已删除或不可用,[unavailable] ⚠️ 视频已删除或不可用,,,2026-08-13T01:58:36.660914,deleted,video unavailable: deleted (status -1)
7670176646518836511,https://www.tiktok.com/@anker_uk/video/7670176646518836511?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,[unavailable] ⚠️ 视频已删除或不可用,[unavailable] ⚠️ 视频已删除或不可用,,,2026-08-13T01:58:44.704205,deleted,video unavailable: deleted (status -1)
7670483590551047455,https://www.tiktok.com/@anker_uk/video/7670483590551047455?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,[unavailable] ⚠️ 视频已删除或不可用,[unavailable] ⚠️ 视频已删除或不可用,,,2026-08-13T01:58:52.794526,deleted,video unavailable: deleted (status -1)
7670485206880636191,https://www.tiktok.com/@anker_uk/video/7670485206880636191?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,[提取失败] tikwm API failed: 403 Client Error: Forbidden for ,,,,2026-08-13T02:29:34.034959,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7670485206880636191
7670176646518836511,https://www.tiktok.com/@anker_uk/video/7670176646518836511?lang=en&is_copy_url=1&is_from_webapp=v1,@anker_uk,,[提取失败] tikwm API failed: 403 Client Error: Forbidden for ,,,,2026-08-13T02:29:41.769838,error,tikwm API failed: 403 Client Error: Forbidden for url: https://www.tikwm.com/api/?url=https%3A%2F%2Fwww.tiktok.com%2F%40anker_uk%2Fvideo%2F7670176646518836511
7645145111621307669,https://www.tiktok.com/@karlagallardor/video/7645145111621307669?is_copy_url=1&is_from_webapp=v1,@karlagallardor,mi cabello literal se ve demasiado bonito después de usar Liso Diamante ✨ el brillo se nota muchísimo y el acabado se ve súper lindo sin esfuerzo. @Garnier México 💎 #GarnierMx #BrilloQueEncantaLisoQueAguanta ,"Yo no había visto mi cabello con este brillo. Primero, la bómica ve yo, y después con loco, garnir fructis, liso de amante, y aquí viene la parte que cambió todo. Darle calor para activarlo. Entonces me seco y planche el cabello para que quedé muchísimo más pulido y brillo. Y de verdad, el globo que deja se ve pareció. Se siente su persuave, se dozo y demasiado bonito. Y siento que hace que mi cabello se ve a muchísimo más cuidado. Y ahora entiendo porque este globo en el cabello se ve tan diferente. Y honestamente, sí se nota muchísimo el efecto antifriz. Porque mi cabello se ve súper pulido con un brillo precioso y hasta 100 horas de brillo de amante.",我从未见过我的头发如此闪亮。首先，波米卡看到了我，然后是疯子，加尼尔果子，像情人一样顺利，而现在改变了一切的部分来了。给它加热以激活它。然后我将头发吹干并拉直，使其更加光滑和有光泽。事实上，它留下的气球看起来就像它。感觉很有说服力，很有说服力，而且太漂亮了。我觉得它让我的头发看起来更受照顾。现在我明白为什么头发上的气球看起来如此不同了。老实说，抗毛躁的效果非常明显。因为我的头发看起来非常光滑，散发着华丽的光泽，并且可以保持长达 100 小时的光泽。,es,38s,2026-08-14T08:36:00.726001,success,
7656205030416059655,https://www.tiktok.com/@alondra.soqui/video/7656205030416059655?is_copy_url=1&is_from_webapp=v1,@alondra.soqui,,"Si se te cae el pelo, yo jo de te calpa. Para mi peluca yo uso esta fantástica gama de crece pelo con biotin, argin y benzo de acepin metan.",如果你的头发掉光了，我会让你保持冷静。对于我的假发，我使用了一系列含有生物素、精精和乙酰苯美坦苯并的奇妙头发生长产品。,es,10s,2026-08-14T08:36:08.754989,success,
7647592872979582228,https://www.tiktok.com/@pinkvibes999/video/7647592872979582228?is_copy_url=1&is_from_webapp=v1,@pinkvibes999,Por fin empiezo a lucir un cabello hermoso y radiante ,"Mi cambio es la verdadera publicidad, vean estas puntas a Vierta ya no llevaba que hacer con ella realmente tenía demasiados y es real mi caso, luego empecé a probar esto hace unos 15 días aproximadamente este sentido y vean nada más el cambio. Tengo muchísimo menos de puntas a Vierta, significa que había sido más brilloso, está mucho más suave, muy fácil de peinar, un cantadismo con este sitio.","我的改变是真正的广告，看看这些关于 Pour 的提示，我与它没有任何关系，我真的有太多，这是我的真实情况，然后我大约 15 天前开始尝试这个，大约在这个意义上，只是看到了变化。 I have much less split ends, it means that it was shinier, it is much softer, very easy to comb, a great deal with this site.",es,26s,2026-08-14T08:36:19.226416,success,
7669546057524661525,https://www.tiktok.com/@feershoop/video/7669546057524661525?is_copy_url=1&is_from_webapp=v1,@feershoop,Está geniaaal😍 #cabello #puntasabiertas #cabellosano #haircare #GlowUp ,,,en,12s,2026-08-14T08:40:52.356683,no_audio_detected,
7667434827737484551,https://www.tiktok.com/@tabathasotto/video/7667434827737484551?is_copy_url=1&is_from_webapp=v1,@tabathasotto,"​El secreto para un pelazo suave, brillante y sin frizz ✨ Ya saben que el Aceite Capilar Ayvanna River es un 10/10 💖 Consíganlo directo aquí abajo en el carrito naranja 🛒👇 ​#AceiteCapilar #AyvannaRiver #CuidadoDelCabello #RutinaDeCabello #tipsdemama  ","Todo el mundo me pregunta como le hago para que el cabello de mi hija siempre esté tan impecable y brillante, dicen que es genética, pero no, es pura sabiduría maternal. El secreto empieza aquí, con el cabello húmedo, aplicamos unas cuantas gotas de la seite capilar a Ivana River, frotamos bien las manos y lo distribuimos como si fuera un tratamiento de un millón de dólares. Eso sí, regla obligatoria, a quedarle el visto bueno con la prueba del fato, una vez aprobado por el control de calidad, peinamos como de costumbre, vean como queda sin nudos ni dramas. Dos coletitas sencillas, vean lo fácil que corre el pein de gracias a la seite, 0 jalones. Agregamos unas cuantas gotitas más, solo por puro amor a larte. Así se ve el cabello recientratado y húmedo supermanejable en utrido y listo para dejar los secar de forma natural. Y aquí el momento de la verdad, pasaron varias horas, el cabello se se copor completo y sigue intacto, manejable con un brillo espectacular y cero fris. Tensión al brillo, esto no es un comercial de televisión, es el aceite capilar a Ivana River, haciendo su magia. Si quieres un cabello así de radiante, el aceite a Ivana River es la respuesta, pero fris suabilidad extreme a hicieron nudos, los dedos se deslizan como sin nada. Yo reinconclusión una maravilla, totalmente aprobado por el control de calidad. Vayan por el suyo al carrito naranja antes de que se agote y me lo agradecen después, bye.",每个人都问我如何让我女儿的头发始终如此完美和闪亮。他们说这是遗传，但事实并非如此，这纯粹是母性的智慧。秘密从这里开始，在潮湿的头发上，我们滴几滴伊万娜河护发产品，揉搓双手，然后将其分发，就好像这是一次价值百万美元的护理。当然，强制性的规定，必须得到头发证明的批准，一旦通过质量控制，我们就像往常一样梳理头发，看看它看起来如何，没有结或戏剧。两条简单的辫子，看看梳子运行起来有多容易，这要归功于网站，0 拉力。我们又加了几滴，只是为了对拉特的纯粹热爱。这就是刚刚处理过的湿发的样子，在 utrido 中非常容易打理，并准备让它自然干燥。几个小时过去了，头发已经完全卷曲，而且仍然完好无损，易于梳理，具有惊人的光泽和零毛躁。张力闪耀，这不是电视广告，它是伊万娜河发油，正在发挥其魔力。如果你想让头发如此容光焕发，伊万娜河油就是答案，但它的极度柔软会让头发打结，你的手指会毫无感觉地滑动。我发现它很棒，得到了质量控制的完全认可。在橙色车用完之前去拿你的，稍后再感谢我，再见。,es,88s,2026-08-14T08:41:08.830382,success,
7661109780366249234,https://www.tiktok.com/@venus_romero/video/7661109780366249234?is_copy_url=1&is_from_webapp=v1,@venus_romero,😔 #cabello #hair ,,,en,21s,2026-08-14T08:41:16.827759,no_audio_detected,
7669399173753638162,https://www.tiktok.com/@rbq5fiwal0/video/7669399173753638162?is_copy_url=1&is_from_webapp=v1,@rbq5fiwal0,#tiktok #fyp #hairtok #tiktokshop #haircare ,"¿Estás haciendo? ¿Cuánto más se coste tu cabello más increíble serán los resultados? Si solo quieres que tu cabello que de suave imanejable usa la una vez por semana Pero si tu cabello está seco y sete cae usa la, dos veces por semana Al principio yo tampoco lo creía hasta que la provee, al día siguiente Mi cabello o maneció tan sedoso que parecía magias mira Esta textura contiene aceite de arganma roquí Quera tina concentrada alemana Por eso es tan densa inútritiva Y quieres volver a sentirte una chica cuidada y elegante Y tienes que probarla",你在做吗？你的头发成本越高，效果就越令人难以置信？如果你只想让你的头发柔软易打理，每周使用一次 但如果你的头发干燥、脱落，每周使用两次 一开始我也不相信，直到第二天我的头发看起来丝滑得像魔术一样，你看这个质地含有阿甘玛油 Roquí Quera 德国浓缩浴缸 这就是为什么它如此浓密且无法使用 你想再次感觉像一个被照顾和优雅的女孩 你必须尝试一下,es,34s,2026-08-14T08:41:26.323728,success,
7665641088283135240,https://www.tiktok.com/@rbq5fiwal0/video/7665641088283135240?is_copy_url=1&is_from_webapp=v1,@rbq5fiwal0,#tiktok #silkyhair #haircare #tiktokmademebuyit #fyp ,"cuanto más se coste tu cabello más increíble serán los resultados, si solo quieres que tu cabello que de suave imanejable usa la una vez por semana, pero si tu cabello está seco y sete cae usa la, dos veces por semana, al principio yo tampoco lo creía hasta que la probé, al día siguiente, mi cabello o manesío tan sedoso que parecía magias mira, esta textura continua aceite de argan marroquí, que la tina concentrada alemana, por eso es tan densa inutrítiva, si quieres volver a sentir",您的头发成本越高，效果就越令人难以置信。如果您只想让头发柔软且易于打理，请每周使用一次，但如果您的头发干燥且脱落，请每周使用两次。起初我也不相信，直到我尝试了。第二天，我的头发变得丝滑，就像有魔法一样。看，这种纹理还在继续。,es,24s,2026-08-14T08:41:35.508070,success,
